2019/8/26 02:49:08,44.2097,16533
2019/8/26 02:50:09,43.5421,15592
2019/8/26 02:51:09,45.3402,12699
2019/8/26 02:52:08,45.4386,13093
2019/8/26 02:53:09,48.3692,9672.5617
2019/8/26 02:54:08,50.978,7902.6704
2019/8/26 02:55:09,49.3485,8323.8918
2019/8/26 02:56:09,47.8558,8539.9413
2019/8/26 02:57:08,47.2109,8966.509
2019/8/26 02:58:09,44.2203,10368
2019/8/26 02:59:08,48.0714,8183.1902
2019/8/26 03:00:09,45.743,9437.4952
2019/8/26 03:01:08,46.1764,10202
2019/8/26 03:02:08,44.7397,11056
2019/8/26 03:03:08,42.0964,13081
2019/8/26 03:04:08,42.4073,12716
2019/8/26 03:05:08,42.2006,12964
2019/8/26 03:06:08,40.7538,12503
2019/8/26 03:07:09,41.7691,12537
2019/8/26 03:08:08,40.4007,12549
2019/8/26 03:09:08,41.663,12715
2019/8/26 03:10:09,40.9061,13724
2019/8/26 03:11:08,41.2886,13375
2019/8/26 03:12:09,39.8002,13610
2019/8/26 03:13:08,40.5184,15525
2019/8/26 03:14:08,39.3415,15491
2019/8/26 03:15:08,39.7256,17089
2019/8/26 03:16:09,41.5948,16233
2019/8/26 03:17:09,39.2598,19393
2019/8/26 03:18:08,39.0852,20465
2019/8/26 03:19:09,39.4762,17556
2019/8/26 03:20:08,39.7205,17289
2019/8/26 03:21:09,39.5787,16753
2019/8/26 03:22:09,40.5806,16734
2019/8/26 03:23:08,39.892,16581
2019/8/26 03:24:09,39.7943,16162
2019/8/26 03:25:08,40.967,16504
2019/8/26 03:26:09,42.058,15490
2019/8/26 03:27:08,41.8252,14933
2019/8/26 03:28:09,42.2536,15458
2019/8/26 03:29:09,40.774,18454
2019/8/26 03:30:08,41.3129,17849
2019/8/26 03:31:09,43.3302,18597
2019/8/26 03:32:09,44.7589,17729
2019/8/26 03:33:08,45.078,16504
2019/8/26 03:34:09,46.9389,13044
2019/8/26 03:35:08,46.6792,13013
2019/8/26 03:36:08,46.2359,14402
2019/8/26 03:37:09,44.1311,14688
2019/8/26 03:38:09,43.468,16310
2019/8/26 03:39:09,42.3678,17191
2019/8/26 03:40:08,41.9021,18959
2019/8/26 03:41:09,41.5702,19921
2019/8/26 03:42:09,41.7429,19743
2019/8/26 03:43:09,41.9322,20274
2019/8/26 03:44:09,42.7662,18300
2019/8/26 03:45:09,43.9026,17455
2019/8/26 03:46:09,43.7605,15700
2019/8/26 03:47:09,46.7527,15219
2019/8/26 03:48:09,47.2605,14324
2019/8/26 03:49:09,47.235,13245
2019/8/26 03:50:09,47.5066,11060
2019/8/26 03:51:09,48.6476,10838
2019/8/26 03:52:09,49.5519,10576
2019/8/26 03:53:09,49.6012,10189
2019/8/26 03:54:09,51.1074,10054
2019/8/26 03:55:09,50.4467,10208
2019/8/26 03:56:09,52.2766,9674.7032
2019/8/26 03:57:09,52.4229,10008
2019/8/26 03:58:09,51.4085,10115
2019/8/26 03:59:09,51.8373,10129
2019/8/26 04:00:09,52.6902,9358.8516
2019/8/26 04:01:09,52.7308,9681.2618
2019/8/26 04:02:09,52.9766,9637.5694
2019/8/26 04:03:09,52.509,10164
2019/8/26 04:04:09,54.0639,9952.2111
2019/8/26 04:05:09,56.0177,9319.4945
2019/8/26 04:06:09,59.7394,8467.3364
2019/8/26 04:07:09,59.8672,8494.5862
2019/8/26 04:08:09,60.3395,8277.5026
2019/8/26 04:09:09,61.6458,8359.6526
2019/8/26 04:10:09,62.2385,8416.268
2019/8/26 04:11:09,60.099,8715.1745
2019/8/26 04:12:09,61.3574,8591.4281
2019/8/26 04:13:09,66.111,7881.5
2019/8/26 04:14:09,63.5527,7747.0358
2019/8/26 04:15:09,61.9126,7496.4708
2019/8/26 04:16:09,61.5095,7231.7463
2019/8/26 04:17:09,64.1222,7466.707
2019/8/26 04:18:09,65.0406,7785.3879
2019/8/26 04:19:09,63.0755,7557.7791
2019/8/26 04:20:09,63.0989,7325.0597
2019/8/26 04:21:09,63.5142,7359.4698
2019/8/26 04:22:09,64.4726,7397.602
2019/8/26 04:23:09,64.0555,7046.1136
2019/8/26 04:24:09,65.3172,6897.6442
2019/8/26 04:25:09,67.0382,6880.3943
2019/8/26 04:26:09,66.7219,7046.6464
2019/8/26 04:27:09,66.9709,6871.4842
2019/8/26 04:28:09,65.2949,7241.0693
2019/8/26 04:29:09,65.4092,7020.7191
2019/8/26 04:30:09,65.4091,7054.1664
2019/8/26 04:31:09,65.4404,7210.8241
2019/8/26 04:32:09,63.923,7810.4611
2019/8/26 04:33:09,62.2732,7644.9101
2019/8/26 04:34:09,62.2541,9038.8503
2019/8/26 04:35:09,61.6204,8641.1272
2019/8/26 04:36:09,62.6086,8002.5722
2019/8/26 04:37:09,64.0778,8470.0174
2019/8/26 04:38:09,63.3557,8442.8772
2019/8/26 04:39:09,60.6602,9888.4911
2019/8/26 04:40:09,61.0159,10553
2019/8/26 04:41:09,59.2473,10351
2019/8/26 04:42:09,59.5537,10627
2019/8/26 04:43:10,58.8227,11613
2019/8/26 04:44:10,58.9799,11854
2019/8/26 04:45:09,59.317,12660
2019/8/26 04:46:09,57.7277,13033
2019/8/26 04:47:10,60.0101,14200
2019/8/26 04:48:10,55.8345,13187
2019/8/26 04:49:10,58.5744,11785
2019/8/26 04:50:09,59.569,12398
2019/8/26 04:51:09,46.4214,15315
2019/8/26 04:52:09,53.9553,13104
2019/8/26 04:53:09,56.1124,13000
2019/8/26 04:54:10,53.9133,13615
2019/8/26 04:55:09,56.1136,11648
2019/8/26 04:56:10,56.9363,11994
2019/8/26 04:57:10,54.2112,11973
2019/8/26 04:58:10,54.6084,10767
2019/8/26 04:59:10,55.35,10850
2019/8/26 05:00:10,56.6587,10360
2019/8/26 05:01:10,57.5077,9559.9151
2019/8/26 05:02:10,57.6808,10101
2019/8/26 05:03:10,58.1901,10131
2019/8/26 05:04:10,58.176,10394
2019/8/26 05:05:09,58.544,10329
2019/8/26 05:06:09,58.7574,10277
2019/8/26 05:07:10,58.6137,10080
2019/8/26 05:08:09,57.987,9761.8017
2019/8/26 05:09:09,59.1565,10102
2019/8/26 05:10:09,58.3065,10275
2019/8/26 05:11:09,59.645,10454
2019/8/26 05:12:10,58.7106,10149
2019/8/26 05:13:10,57.4573,10360
2019/8/26 05:14:09,57.5649,11312
2019/8/26 05:15:09,57.596,11045
2019/8/26 05:16:09,56.1601,12467
2019/8/26 05:17:10,55.3809,11567
2019/8/26 05:18:10,57.0199,12934
2019/8/26 05:19:10,54.3311,12156
2019/8/26 05:20:09,57.3128,12725
2019/8/26 05:21:10,55.9092,11742
2019/8/26 05:22:09,56.165,11483
2019/8/26 05:23:10,58.6952,10455
2019/8/26 05:24:10,59.575,10311
